Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773955838,50,,Aggregated,0.00001773955839,50,,Aggregated,0.000000,0.000000,11,12,13,16,22,22,22,22,22,22,22,10,0,11,11.847818800015375,6.930643998202868,21.81773955839,50,,Aggregated,0.000000,0.000000,15,17,22,22,23,23,23,23,23,23,23,8,0,12,14.463756626355462,8.196307004254777,23.101049002434593,3232.125
1773955840,50,,Aggregated,0.000000,0.000000,9,10,11,11,15,22,23,23,23,23,23,36,0,9,9.735907833399121,4.550527002720628,23.101049002434593,2275.6388888888887
1773955841,50,,Aggregated,0.000000,0.000000,9,11,11,11,15,20,22,23,23,23,23,66,0,9,9.794632606027529,4.550527002720628,23.101049002434593,2547.409090909091
1773955842,50,,Aggregated,0.000000,0.000000,13,13,13,13,14,14,14,14,14,14,14,6,0,12,11.89568583140499,7.447566000337247,14.268302998971194,2198.5
1773955843,50,,Aggreg1773955844,50,,Aggregated,0.000000,0.000000,10,11,12,13,15,16,19,20,20,20,20,62,0,10,9.720431838251253,4.285011003958061,19.836276995192748,2532.967741935484
1773955845,50,,Aggregated,0.000000,0.000000,9,12,12,13,13,13,13,13,13,13,13,5,0,9,9.847384798922576,7.321459997911006,12.851233004766982,2002.4
1773955846,50,,Aggregated,0.000000,0.000000,10,12,13,13,14,14,15,15,15,15,15,30,0,10,9.942952900019009,4.881540000496898,14.632420999987517,2689.133333333333
1773955847,50,,Aggregated,0.000000,0.000000,10,11,13,13,14,15,15,15,15,15,15,56,0,9,9.588314964275924,4.881540000496898,15.476562002731953,2402.1785714285716
1773955848,50,,Aggregated,0.000000,0.000000,7,9,9,11,11,11,11,11,11,11,11,10,0,7,7.598957900336245,4.665032000048086,11.314662995573599,2126.9
1773955849,50,,Aggregated,0.000000,0.000000,8,9,11,11,13,14,14,14,14,14,14,36,0,8,8.23270391649405,4.665032000048086,14.009496997459792,2158.25
1773955850,50,,Aggregated,0.000000,0.000000,8,9,11,11,13,14,14,17,17,17,17,59,0,8,8.300243237083462,4.665032000048086,17.471168997872155,2020.050847457627
1773955851,50,,Aggregated,0.000000,0.000000,7,9,9,9,9,12,12,12,12,12,12,12,0,6,7.124270916998891,4.403919003379997,12.365114998829085,2425.4166666666665
1773955852,50,,Aggregated,0.000000,0.000000,8,9,10,11,12,16,18,18,18,18,18,32,0,8,8.44263859471539,4.403919003379997,18.38581499760039,2151.5
1773955853,50,,Aggregated,0.000000,0.000000,8,9,11,11,12,14,16,18,18,18,18,53,0,8,8.481210434149274,4.403919003379997,18.38581499760039,2280.4716981132074
1773955854,50,,Aggregated,0.000000,0.000000,9,10,12,12,13,13,13,13,13,13,13,12,0,7,8.795337249466684,5.387367993535008,12.755233998177573,2853.75
1773955855,50,,Aggregated,0.000000,0.001773955854,50,,Aggregated,0.000000,0.000000,9,11,12,12,14,16,16,16,16,16,16,11,0,9,9.750566637111744,5.49767300253734,16.42711699969368,2025.090909090909
1773955855,50,,Aggregated,0.000000,0.000000,9,10,12,12,13,15,16,16,16,16,16,36,0,9,8.997458417272558,4.522725001152139,16.42711699969368,2198.4166666666665
1773955856,50,,Aggregated,0.000000,0.000000,8,9,10,11,12,14,15,16,16,16,16,58,0,8,8.319518914002652,4.498722999414895,16.42711699969368,2396.9310344827586
1773955857,50,,Aggregated,0.000000,0.000000,10,11,14,15,15,15,15,15,15,15,15,10,0,10,10.7325350011773955859,50,,Aggregated,0.000000,0.000000,8,10,11,11,12,15,16,17,17,17,17,57,0,8,8.836382596774982,4.526525997789577,17.189956997754052,2483.157894736842
1773955860,50,,Aggregated,0.000000,0.000000,8,9,12,12,15,15,15,15,15,15,15,8,0,7,8.622930126875872,5.960798000160139,14.948346004530322,1818.0
1773955861,50,,Aggregated,0.000000,0.000000,8,9,10,11,12,14,15,15,15,15,15,33,0,8,8.377448031034984,5.146556002728175,14.948346004530322,2733.121212121212
1773955862,50,,Aggregated,0.000000,0.000000,9,11,12,13,17,21,27,34,34,34,34,61,0,9,10.449470181020978,5.146556002728175,34.05079700314673,2666.967213114754
1773955863,50,,Aggregated,0.000000,0.000000,11,13,14,14,18,18,18,18,18,18,18,12,0,10,11.381459167144689,6.180808006320149,17.851990000053775,2306.5
1773955864,50,,Aggregated,0.000000,0.000000,10,11,12,12,14,17,18,18,18,18,18,41,0,10,9.899162390999065,5.161157998372801,17.851990000053775,2368.3414634146343
1773955865,50,,Aggregated,0.000000,0.000000,9,10,11,12,14,15,18,18,18,18,18,65,0,9,9.533425323808423,5.161157998372801,17.851990000053775,2378.923076923077
1773955866,50,,Aggregated,0.000000,0.000000,10,11,11,11,14,15,15,15,15,15,15,11,0,10,8.999886819351973,4.521321003267076,14.593716005038004,2941.090909090909
1773955867,50,,Aggregated,0.000000,0.000000,10,11,12,13,15,15,19,19,19,19,19,33,0,10,9.633627091578532,4.521321003267076,18.913226995209698,2250.090909090909
1773955868,50,,Aggregated,0.000000,0.000000,9,10,11,12,13,15,15,19,19,19,19,57,0,9,9.245025438870295,4.521321003267076,18.913226995209698,2494.9824561403507
